label,text,label_num,text_clean,text_length,word_count
ham,Hope you are not scared!,0,hope you are not scared,24,5
ham,I'm at home n ready...,0,im at home n ready,22,5
ham,What time do u get out?,0,what time do u get out,23,6
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,0,i am literally in bed and have been up for like ltgt hours,65,13
ham,"Yes, my reg is  Ciao!",0,yes my reg is ciao,21,5
ham,If You mean the website. Yes.,0,if you mean the website yes,29,6
spam,Win a £1000 cash prize or a prize worth £5000,1,win a cash prize or a prize worth,45,10
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",1,thanks for your ringtone order reference number xyour mobile will be charged should your tone not arrive please call customer services,156,23
ham,Lol or I could just starve and lose a pound by the end of the day.,0,lol or i could just starve and lose a pound by the end of the day,66,16
ham,Yeah that's the impression I got,0,yeah thats the impression i got,32,6
ham,Ok ok take care. I can understand.,0,ok ok take care i can understand,34,7
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",0,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,153,26
ham,"Ya ok, then had dinner?",0,ya ok then had dinner,23,5
ham,I was slept that time.you there?,0,i was slept that timeyou there,32,6
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,0,dont make ne plans for nxt wknd coz she wants us to come down then ok,69,16
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,0,when is school starting where will you stay whats the weather like and the food do you have a social support system like friends in the school all these things are important,180,32
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",0,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikkub,255,49
ham,Noice. Text me when you're here,0,noice text me when youre here,31,6
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,0,hi di is yijue were meeting at pm at esaplanade tonight,59,12
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,1,moby pub quizwin a high street prize if u know who the new duchess of cornwall will be txt her first name to unsub stop sp,154,29
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",1,this weeks savamob member offers are now accessible just call for details savamob pobox la wu only week savamob offers mobile,158,24
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",0,aight ive been set free think you could text me blakes address it occurs to me im not quite as sure what im doing as i thought i was,138,29
ham,Hi dear we saw dear. We both are happy. Where you my battery is low,0,hi dear we saw dear we both are happy where you my battery is low,67,15
ham,How are you. Its been ages. How's abj,0,how are you its been ages hows abj,37,8
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,0,prof you have passed in all the papers in this sem congrats student enna kalaachutaarama prof gud mrng,122,22
ham,Dont kick coco when he's down,0,dont kick coco when hes down,29,6
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,0,fyi im gonna call you sporadically starting at like ltgt bc we are not not doin this shit,97,18
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",1,you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline poboxldns,149,26
spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,1,tbspersolvo been chasing us since sept for definitely not paying now thanks to your information we will ignore them kath manchester,140,21
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,0,hope youre not having too much fun without me see u tomorrow love jess x,75,15
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0,ok i wont call or disturb any one i know all are avoiding me i am a burden for all,84,20
ham,I've reached home n i bathe liao... U can call me now...,0,ive reached home n i bathe liao u can call me now,56,12
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,1,loans for any purpose even if you have bad credit tenants welcome call noworriesloanscom on,106,16
ham,Was the actual exam harder than NBME,0,was the actual exam harder than nbme,36,7
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,0,a lot of this sickness thing going round take it easy hope u feel better soon lol,84,17
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,1,kick off a new season with wks free goals news to ur mobile txt ur club name to eg villa to,114,25
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,0,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,96,20
ham,Gam gone after outstanding innings.,0,gam gone after outstanding innings,35,5
ham,O i played smash bros  &lt;#&gt;  religiously.,0,o i played smash bros ltgt religiously,46,7
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",0,sir good morning hope you had a good weekend i called to let you know that i was able to raise ltgt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola,276,56
ham,Hurry home. Soup is DONE!,0,hurry home soup is done,25,5
ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0,good afternoon my love it was good to see your words on ym and get your tm very smart move my slave smiles i drink my coffee and await you,153,32
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,0,quite ok but a bit ex u better go eat smth now else ill feel guilty,74,16
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",1,orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop,154,29
ham,Lemme know when you're here,0,lemme know when youre here,27,5
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,1,private your account statement for shows unredeemed s i m points call identifier code expires,148,21
ham,He needs to stop going to bed and make with the fucking dealing,0,he needs to stop going to bed and make with the fucking dealing,63,13
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",0,how are you my love are you with your brother time to talk english with him grins say hey muhommad penny says hello from across the sea,147,31
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,1,we tried to call you re your reply to our sms for a video mobile mins unlimited text free camcorder reply of call now,135,27
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",0,hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is ltgt k help pls i will load d card abi hwkeep me posted luv mj,154,35
ham,I remain unconvinced that this isn't an elaborate test of my willpower,0,i remain unconvinced that this isnt an elaborate test of my willpower,70,12
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",0,life is nothing wen v get everything but life is everything wen v miss something real value of people wil be realized only in their absence gud mrng,157,29
ham,how are you? I miss you!,0,how are you i miss you,24,6
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,0,i aint answerin no phone at what is actually a pretty reasonable hour but im sleepy,85,16
ham,"Hey , is * rite u put »10 evey mnth is that all?",0,hey is rite u put evey mnth is that all,48,13
ham,i am going to bed now prin,0,i am going to bed now prin,26,7
ham,I think just yourself …Thanks and see you tomo,0,i think just yourself thanks and see you tomo,46,9
ham,If u dun drive then how i go 2 sch.,0,if u dun drive then how i go sch,35,10
ham,I not at home now lei...,0,i not at home now lei,24,6
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,1,gsoh good with spam the ladiesu could b a male gigolo join the uks fastest growing mens club reply oncall mjzgroup stop reply stop msgrcvd,166,26
ham,Do u hav any frnd by name ashwini in ur college?,0,do u hav any frnd by name ashwini in ur college,48,11
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,0,jus finish my lunch on my way home lor i tot u dun wan stay in sch today,80,19
ham,K then 2marrow are you coming to class.,0,k then marrow are you coming to class,39,8
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,hot live fantasies call now just p per min ntt ltd po box croydon cr wb is a national rate call,122,24
ham,Pls send me your address sir.,0,pls send me your address sir,29,6
ham,I want to lick your pussy now...,0,i want to lick your pussy now,32,7
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",0,yo you gonna still be in stock tomorrowtoday im trying to get a dubsack,75,14
spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,1,urgent your mobile number has been awarded a ukp prize guaranteed call from landline claim valid hrs only ppm,141,21
ham,"I'll see, but prolly yeah",0,ill see but prolly yeah,25,5
ham,Thought we could go out for dinner. I'll treat you! Seem ok?,0,thought we could go out for dinner ill treat you seem ok,60,12
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,0,where are you what do you do how can you stand to be away from me doesnt your heart ache without me dont you wonder of me dont you crave me,154,37
ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,0,sorry you never hear unless you book it one was kinda a jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,230,42
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",0,sure thing big man i have hockey elections at shouldnt go on longer than an hour though,92,18
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,0,watch lor i saw a few swatch one i thk quite ok ard but i need nd opinion leh,87,20
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),0,hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena,116,23
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",0,babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well,126,28
ham,Yunny... I'm goin to be late,0,yunny im goin to be late,28,6
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,0,doc prescribed me morphine cause the other pain meds arent enough waiting for my mom to bring it that med should kick in fast so im gonna try to be on later,160,32
ham,"Cool, want me to go to kappa or should I meet you outside mu",0,cool want me to go to kappa or should i meet you outside mu,60,14
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",0,hey sexy buns have i told you i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe,153,32
ham,May b approve panalam...but it should have more posts..,0,may b approve panalambut it should have more posts,55,9
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1,spjanuary male sale hot gay chat now cheaper call national rate from pmin cheap to pmin peak to stop texts call pmin,157,24
ham,Me i'm not workin. Once i get job...,0,me im not workin once i get job,36,8
ham,And by when you're done I mean now,0,and by when youre done i mean now,34,8
ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",0,its ur luck to love someone its ur fortune to love the one who loves u but its a miracle to love a person who cant love anyone except u gud nyt,153,32
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,0,hi baby ive just got back from work and i was wanting to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx,147,36
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,1,freemsg todays the day if you are ready im horny live in your town i love sex fun games netcollex ltd p per msg reply stop to end,152,30
ham,Is it your yahoo boys that bring in the perf? Or legal.,0,is it your yahoo boys that bring in the perf or legal,55,12
ham,No need to say anything to me. I know i am an outsider,0,no need to say anything to me i know i am an outsider,54,13
ham,have you ever had one foot before?,0,have you ever had one foot before,34,7
ham,Just got to  &lt;#&gt;,0,just got to ltgt,22,4
ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",0,good no dont need any receiptswell done yes please tell whats her number i could ring her,103,19
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,0,leave it wif me lar ü wan to carry meh so heavy is da num familiar to ü,87,19
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),0,beautiful truth expression of the face could be seen by everyone but the depression of heart could be understood only by the loved ones gud ni,153,27
ham,Infact happy new year. How are you where are you when are we seeing,0,infact happy new year how are you where are you when are we seeing,67,14
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",1,in the simpsons movie released in july name the band that died at the start of the film agreen day bblue day cred day send a b or c,146,30
ham,That's a shame! Maybe cld meet for few hrs tomo?,0,thats a shame maybe cld meet for few hrs tomo,48,10
ham,Lol I would but despite these cramps I like being a girl.,0,lol i would but despite these cramps i like being a girl,57,12
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,0,i cant wait for cornwall hope tonight isnt too bad as well but its rock night shite anyway im going for a kip now have a good night speak to you soon,157,32
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,0,pls help me tell sura that im expecting a battery from hont and that if should pls send me a message about how to download movies thanks,139,27
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,1,please call amanda with regard to renewing or upgrading your current tmobile handset free of charge offer ends today tel subject to ts and cs,160,28
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",0,havent found a way to get another app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you,158,37
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,0,i only work from mon to thurs but sat i cant leh booked liao which other day u free,90,19
ham,Ü comin to fetch us oredi...,0,ü comin to fetch us oredi,28,6
ham,What's nannys address?,0,whats nannys address,22,3
ham,Haf u eaten? Wat time u wan me 2 come?,0,haf u eaten wat time u wan me come,38,10
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,1,want a new video phone anytime any network mins half price line rental free text for months reply or call for free delivery,144,26
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",0,yo call me when you get the chance a friend of mine wanted me to ask you about a big order,92,21
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,0,this single single answers are we fighting plus i said am broke and you didnt reply,84,16
ham,It certainly puts things into perspective when something like this happens,0,it certainly puts things into perspective when something like this happens,74,11
ham,Now got tv 2 watch meh? U no work today?,0,now got tv watch meh u no work today,40,10
ham,i felt so...not any conveying reason.. Ese he... What about me?,0,i felt sonot any conveying reason ese he what about me,63,11
ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,0,hows it going got any exciting karaoke type activities planned im debating whether to play football this eve feeling lazy though,134,21
ham,I told that am coming on wednesday.,0,i told that am coming on wednesday,35,7
ham,"Its ok, called mom instead have fun",0,its ok called mom instead have fun,35,7
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",1,dear voucher holder to claim this weeks offer at your pc please go to tscs apply,112,17
ham,Well if I'm that desperate I'll just call armand again,0,well if im that desperate ill just call armand again,54,10
ham,Are you at work right now ?,0,are you at work right now,27,7
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,0,havent heard anything and hes not answering my texts so im guessing he flaked that said the jb is fantastic,111,20
ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",0,mmmmmm i love youso much ahmad i cant wait for this year to begin as every second takes me closer to being at your side happy new year my love,157,32
ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,0,pls whats the full name of jokes school cos fees in university of florida seem to actually be ltgt k pls holla back,124,23
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,0,ok but they said ive got wisdom teeth hidden inside n mayb need remove,77,15
ham,And pls pls drink plenty plenty water,0,and pls pls drink plenty plenty water,37,7
ham,How are you doing. How's the queen. Are you going for the royal wedding,0,how are you doing hows the queen are you going for the royal wedding,71,14
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,0,hes in lag thats just the sad part but we keep in touch thanks to skype,74,16
ham,Ok lor then we go tog lor...,0,ok lor then we go tog lor,28,7
ham,Two teams waiting for some players,0,two teams waiting for some players,34,6
ham,Can ü send me a copy of da report?,0,can ü send me a copy of da report,34,9
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0,swhrt how u deyhope ur ok tot about u daylove n misstake care,67,13
ham,"Ok da, i already planned. I wil pick you.",0,ok da i already planned i wil pick you,41,9
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",1,urgent please call your abta complimentary spanish holiday or cash await collection sae tcs box po ez ppm,143,23
ham,I just really need shit before tomorrow and I know you won't be awake before like 6,0,i just really need shit before tomorrow and i know you wont be awake before like,83,17
ham,I'm good. Have you registered to vote?,0,im good have you registered to vote,38,7
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",0,hmm ok ill stay for like an hour cos my eye is really sore,61,14
ham,Dear got bus directly to calicut,0,dear got bus directly to calicut,32,6
ham,Mm umma ask vava also to come tell him can play later together,0,mm umma ask vava also to come tell him can play later together,62,13
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",0,well the general price is ltgt oz let me know ifwhenhow much you want,79,14
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",0,each moment in a dayhas its own valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find them all todaygood morning,158,22
ham,&lt;#&gt;  w jetton ave if you forgot,0,ltgt w jetton ave if you forgot,37,7
ham,Ok i'm coming home now.,0,ok im coming home now,23,5
ham,Can not use foreign stamps in this country.,0,can not use foreign stamps in this country,43,8
ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",0,sorry its a lot of friendofafriend stuff im just now about to talk to the actual guy who wants to buy,108,21
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",1,cmon babe make me horny turn me on txt me your fantasy now babe im hot sticky and need you now all replies cost cancel send stop,147,30
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,0,wylie update my weed dealer carlos went to freedom and had a class with lunsford,81,15
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,0,are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,154,35
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,0,c movie is juz last minute decision mah juz watch lar but i tot ü not interested,84,18
ham,How are you enjoying this semester? Take care brother.,0,how are you enjoying this semester take care brother,54,9
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,1,important information orange user xxxxxx today is ur lucky day find out why log onto theres a fantastic prizeawaiting you,157,22
ham,"Get the door, I'm here",0,get the door im here,22,5
ham,"Lets use it next week, princess :)",0,lets use it next week princess,34,7
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,0,or i go home first lar ü wait me lor i put down my stuff first,68,17
ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,0,i want kfc its tuesday only buy meals only no gravy only mark,74,17
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),0,no dahe is stupid daalways sending like thisdon believe any of those messagepandy is a mental,102,16
ham,Oi when you gonna ring,0,oi when you gonna ring,22,5
spam,Missed call alert. These numbers called but left no message. 07008009200,1,missed call alert these numbers called but left no message,72,11
ham,I attended but nothing is there.,0,i attended but nothing is there,32,6
ham,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,0,ard like dat lor we juz meet in mrt station then ü dun haf to come out,76,18
ham,No dear i was sleeping :-P,0,no dear i was sleeping p,26,6
ham,Er mw im filled tuth is aight,0,er mw im filled tuth is aight,29,7
ham,Will be office around 4 pm. Now i am going hospital.,0,will be office around pm now i am going hospital,52,11
ham,Actually i'm waiting for 2 weeks when they start putting ad.,0,actually im waiting for weeks when they start putting ad,60,11
ham,Anything lor if they all go then i go lor...,0,anything lor if they all go then i go lor,44,10
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,0,u free on sat rite u wan watch infernal affairs wif me n darren n mayb xy,77,18
ham,Yo you around? A friend of mine's lookin to pick up later tonight,0,yo you around a friend of mines lookin to pick up later tonight,65,13
ham,Stupid auto correct on my phone,0,stupid auto correct on my phone,31,6
ham,Double eviction this week - Spiral and Michael and good riddance to them!,0,double eviction this week spiral and michael and good riddance to them,73,13
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",0,the world suffers a lot not because of the violence of bad people but because of the silence of good people gud night,127,23
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",0,ok thats cool its just off either raglan rd or edward rd behind the cricket ground gimme ring when ur closeby see you tuesday,131,25
ham,Buy one egg for me da..please:),0,buy one egg for me daplease,31,6
ham,Have you started in skye,0,have you started in skye,24,5
ham,Have you bookedthe hut? And also your time off? How are you by the way?,0,have you bookedthe hut and also your time off how are you by the way,71,15
ham,And several to you sir.,0,and several to you sir,23,5
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,0,u really pig leh sleep so much my dad wake me up at smth eat lunch today,79,19
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,my love i hope your not doing anything drastic dont you dare sell your pc or your phone,97,20
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,1,freemsg our records indicate you may be entitled to pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,157,31
ham,Life style garments account no please.,0,life style garments account no please,38,6
ham,Lol wtf random. Btw is that your lunch break,0,lol wtf random btw is that your lunch break,44,9
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",0,sez hows u de arab boy hope u r all good give my love evry love ya eshxxxxxxxxxxx,88,20
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",0,the lay man just to let you know you are missed and thought off do have a great day and if you can send me bimbo and ugos numbers ill appreciate safe,155,32
ham,Detroit. The home of snow. Enjoy it.,0,detroit the home of snow enjoy it,36,7
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,1,show ur colours euro offer get an england flag lions tone on ur phone click on the following service message for info,135,25
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",0,aight im chillin in a friends room so text me when youre on the way,71,15
ham,Is toshiba portege m100 gd?,0,is toshiba portege m gd,27,5
ham,Well welp is sort of a semiobscure internet thing,0,well welp is sort of a semiobscure internet thing,49,9
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,1,text pass to to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones,105,17
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",1,accordingly i repeat just text the word ok on your mobile phone and send,74,14
ham,Loosu go to hospital. De dont let it careless.,0,loosu go to hospital de dont let it careless,46,9
ham,How much for an eighth?,0,how much for an eighth,23,5
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,0,omg joanna is freaking me out shes looked thru all my friends to find photos of me and then shes asking about stuff on my myspace which i havent even logged on in like a year,183,37
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",0,send ur birthdate with month and year i will tel u ur life partners name and the method of calculation reply must,118,22
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,0,juz now havent woke up so a bit blur blur can dad went out liao i cant cum now oso,92,20
ham,"How about clothes, jewelry, and trips?",0,how about clothes jewelry and trips,38,6
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,1,block breaker now comes in deluxe format with new features and great graphics from tmobile buy for just by replying get bbdeluxe and take the challenge,156,27
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,0,aah a cuddle would be lush id need lots of tea and soup before any kind of fumbling,87,18
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1,important information orange user today is your lucky dayfind out why log onto theres a fantastic surprise awaiting you,152,22
ham,Are you plans with your family set in stone ?,0,are you plans with your family set in stone,45,10
ham,Pls dont forget to study,0,pls dont forget to study,24,5
ham,You'll never believe this but i have actually got off at taunton. Wow,0,youll never believe this but i have actually got off at taunton wow,69,13
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",0,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat,141,25
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,0,she just broke down a list of reasons why nobodys in town and i cant tell if shes being sarcastic or just faggy,114,23
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,0,ltdecimalgt m but its not a common car here so its better to buy from china or asia or if i find it less expensive ill holla,132,27
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,the greatest test of courage on earth is to bear defeat without losing heartgn tc,85,15
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,0,sorry im stil fucked after last nite went tobed at got up work at,75,17
ham,Hey so whats the plan this sat? ,0,hey so whats the plan this sat,32,7
ham,Beauty sleep can help ur pimples too.,0,beauty sleep can help ur pimples too,37,7
